user_id,date,channel,touch_order,is_last_touch,region
239,2026-01-02 06:00:00,Paid Search,2,True,Region_B
240,2026-01-02 00:00:00,Influencer,1,True,Region_A
241,2026-01-02 00:00:00,Paid Social,1,False,Region_B
241,2026-01-02 06:00:00,Direct,2,True,Region_B
242,2026-01-02 00:00:00,Referral,1,False,Region_B
242,2026-01-02 06:00:00,Referral,2,False,Region_B
242,2026-01-02 12:00:00,Organic,3,True,Region_B
243,2026-01-02 00:00:00,Paid Search,1,False,Region_A
243,2026-01-02 06:00:00,Paid Search,2,True,Region_A
244,2026-01-02 00:00:00,Paid Social,1,True,Region_B
245,2026-01-02 00:00:00,Paid Search,1,False,Region_B
245,2026-01-02 06:00:00,Influencer,2,True,Region_B
246,2026-01-02 00:00:00,Influencer,1,False,Region_A
246,2026-01-02 06:00:00,Influencer,2,False,Region_A
246,2026-01-02 12:00:00,Direct,3,True,Region_A
247,2026-01-02 00:00:00,Paid Social,1,False,Region_A
247,2026-01-02 06:00:00,Organic,2,False,Region_A
247,2026-01-02 12:00:00,Direct,3,True,Region_A
248,2026-01-02 00:00:00,Paid Social,1,False,Region_A
248,2026-01-02 06:00:00,Paid Social,2,True,Region_A
249,2026-01-02 00:00:00,Paid Social,1,False,Region_B
249,2026-01-02 06:00:00,Paid Search,2,True,Region_B
250,2026-01-02 00:00:00,Influencer,1,True,Region_A
251,2026-01-02 00:00:00,Paid Search,1,True,Region_A
252,2026-01-02 00:00:00,Influencer,1,False,Region_B
252,2026-01-02 06:00:00,Paid Search,2,True,Region_B
253,2026-01-02 00:00:00,Referral,1,False,Region_A
253,2026-01-02 06:00:00,Influencer,2,False,Region_A
253,2026-01-02 12:00:00,Direct,3,False,Region_A
253,2026-01-02 18:00:00,Referral,4,True,Region_A
254,2026-01-02 00:00:00,Influencer,1,False,Region_B
254,2026-01-02 06:00:00,Organic,2,True,Region_B
255,2026-01-02 00:00:00,Paid Search,1,False,Region_B
255,2026-01-02 06:00:00,Direct,2,True,Region_B
256,2026-01-02 00:00:00,Paid Social,1,False,Region_B
256,2026-01-02 06:00:00,Organic,2,False,Region_B
256,2026-01-02 12:00:00,Paid Social,3,True,Region_B
257,2026-01-02 00:00:00,Influencer,1,False,Region_A
257,2026-01-02 06:00:00,Paid Social,2,False,Region_A
257,2026-01-02 12:00:00,Paid Social,3,True,Region_A
258,2026-01-02 00:00:00,Referral,1,False,Region_B
258,2026-01-02 06:00:00,Organic,2,False,Region_B
258,2026-01-02 12:00:00,Direct,3,False,Region_B
258,2026-01-02 18:00:00,Referral,4,True,Region_B
259,2026-01-02 00:00:00,Organic,1,True,Region_A
260,2026-01-02 00:00:00,Paid Search,1,False,Region_B
260,2026-01-02 06:00:00,Paid Social,2,False,Region_B
260,2026-01-02 12:00:00,Paid Search,3,True,Region_B
261,2026-01-02 00:00:00,Paid Social,1,True,Region_B
262,2026-01-02 00:00:00,Paid Search,1,False,Region_A
262,2026-01-02 06:00:00,Paid Search,2,True,Region_A
263,2026-01-02 00:00:00,Influencer,1,False,Region_A
263,2026-01-02 06:00:00,Influencer,2,False,Region_A
263,2026-01-02 12:00:00,Paid Search,3,True,Region_A
264,2026-01-02 00:00:00,Direct,1,False,Region_A
264,2026-01-02 06:00:00,Influencer,2,False,Region_A
264,2026-01-02 12:00:00,Organic,3,False,Region_A
264,2026-01-02 18:00:00,Paid Search,4,True,Region_A
265,2026-01-02 00:00:00,Paid Social,1,False,Region_A
265,2026-01-02 06:00:00,Direct,2,True,Region_A
266,2026-01-02 00:00:00,Influencer,1,False,Region_A
266,2026-01-02 06:00:00,Organic,2,False,Region_A
266,2026-01-02 12:00:00,Organic,3,True,Region_A
267,2026-01-02 00:00:00,Paid Social,1,False,Region_B
267,2026-01-02 06:00:00,Paid Social,2,False,Region_B
267,2026-01-02 12:00:00,Influencer,3,False,Region_B
267,2026-01-02 18:00:00,Organic,4,True,Region_B
268,2026-01-02 00:00:00,Influencer,1,False,Region_A
268,2026-01-02 06:00:00,Organic,2,True,Region_A
269,2026-01-02 00:00:00,Influencer,1,True,Region_A
270,2026-01-02 00:00:00,Paid Search,1,False,Region_B
270,2026-01-02 06:00:00,Direct,2,True,Region_B
271,2026-01-02 00:00:00,Referral,1,False,Region_B
271,2026-01-02 06:00:00,Paid Search,2,False,Region_B
271,2026-01-02 12:00:00,Paid Search,3,True,Region_B
272,2026-01-02 00:00:00,Paid Social,1,False,Region_A
272,2026-01-02 06:00:00,Paid Search,2,True,Region_A
273,2026-01-02 00:00:00,Paid Social,1,False,Region_A
273,2026-01-02 06:00:00,Referral,2,False,Region_A
273,2026-01-02 12:00:00,Paid Search,3,True,Region_A
274,2026-01-02 00:00:00,Paid Social,1,True,Region_B
275,2026-01-02 00:00:00,Paid Social,1,False,Region_B
275,2026-01-02 06:00:00,Paid Search,2,True,Region_B
276,2026-01-02 00:00:00,Paid Social,1,False,Region_B
276,2026-01-02 06:00:00,Organic,2,False,Region_B
276,2026-01-02 12:00:00,Paid Search,3,True,Region_B
277,2026-01-02 00:00:00,Paid Search,1,False,Region_A
277,2026-01-02 06:00:00,Direct,2,True,Region_A
278,2026-01-02 00:00:00,Influencer,1,False,Region_B
278,2026-01-02 06:00:00,Influencer,2,False,Region_B
278,2026-01-02 12:00:00,Paid Social,3,True,Region_B
279,2026-01-02 00:00:00,Paid Social,1,True,Region_B
280,2026-01-02 00:00:00,Referral,1,False,Region_A
280,2026-01-02 06:00:00,Paid Search,2,True,Region_A
281,2026-01-02 00:00:00,Paid Search,1,False,Region_B
281,2026-01-02 06:00:00,Paid Search,2,True,Region_B
282,2026-01-02 00:00:00,Influencer,1,False,Region_B
282,2026-01-02 06:00:00,Paid Social,2,False,Region_B
282,2026-01-02 12:00:00,Influencer,3,False,Region_B
282,2026-01-02 18:00:00,Paid Search,4,True,Region_B
283,2026-01-02 00:00:00,Paid Social,1,True,Region_B
284,2026-01-02 00:00:00,Influencer,1,True,Region_B
285,2026-01-02 00:00:00,Paid Social,1,False,Region_A
285,2026-01-02 06:00:00,Direct,2,False,Region_A
285,2026-01-02 12:00:00,Direct,3,True,Region_A
286,2026-01-02 00:00:00,Direct,1,False,Region_B
286,2026-01-02 06:00:00,Paid Search,2,True,Region_B
287,2026-01-02 00:00:00,Influencer,1,False,Region_A
287,2026-01-02 06:00:00,Paid Social,2,False,Region_A
287,2026-01-02 12:00:00,Paid Search,3,True,Region_A
288,2026-01-02 00:00:00,Influencer,1,True,Region_A
289,2026-01-02 00:00:00,Influencer,1,True,Region_A
290,2026-01-02 00:00:00,Organic,1,False,Region_A
290,2026-01-02 06:00:00,Influencer,2,True,Region_A
291,2026-01-02 00:00:00,Paid Social,1,False,Region_A
291,2026-01-02 06:00:00,Referral,2,False,Region_A
291,2026-01-02 12:00:00,Paid Search,3,True,Region_A
292,2026-01-02 00:00:00,Paid Search,1,False,Region_B
292,2026-01-02 06:00:00,Influencer,2,True,Region_B
293,2026-01-02 00:00:00,Paid Social,1,False,Region_B
293,2026-01-02 06:00:00,Influencer,2,False,Region_B
293,2026-01-02 12:00:00,Referral,3,False,Region_B
293,2026-01-02 18:00:00,Direct,4,True,Region_B
294,2026-01-02 00:00:00,Paid Social,1,False,Region_A
294,2026-01-02 06:00:00,Paid Search,2,True,Region_A
295,2026-01-02 00:00:00,Paid Social,1,False,Region_B
295,2026-01-02 06:00:00,Paid Search,2,True,Region_B
296,2026-01-02 00:00:00,Influencer,1,False,Region_A
296,2026-01-02 06:00:00,Paid Social,2,True,Region_A
297,2026-01-02 00:00:00,Paid Search,1,True,Region_B
298,2026-01-02 00:00:00,Organic,1,True,Region_A
299,2026-01-02 00:00:00,Paid Social,1,False,Region_A
299,2026-01-02 06:00:00,Paid Search,2,False,Region_A
299,2026-01-02 12:00:00,Paid Search,3,True,Region_A
300,2026-01-02 00:00:00,Influencer,1,False,Region_B
300,2026-01-02 06:00:00,Organic,2,True,Region_B
301,2026-01-02 00:00:00,Influencer,1,True,Region_A
302,2026-01-02 00:00:00,Paid Social,1,True,Region_B
303,2026-01-02 00:00:00,Referral,1,False,Region_B
303,2026-01-02 06:00:00,Referral,2,True,Region_B
304,2026-01-02 00:00:00,Paid Social,1,False,Region_A
304,2026-01-02 06:00:00,Influencer,2,False,Region_A
304,2026-01-02 12:00:00,Direct,3,True,Region_A
305,2026-01-02 00:00:00,Influencer,1,True,Region_A
306,2026-01-02 00:00:00,Paid Social,1,True,Region_B
307,2026-01-02 00:00:00,Paid Social,1,True,Region_A
308,2026-01-02 00:00:00,Influencer,1,True,Region_B
309,2026-01-02 00:00:00,Paid Search,1,False,Region_A
309,2026-01-02 06:00:00,Direct,2,True,Region_A
310,2026-01-02 00:00:00,Paid Search,1,False,Region_A
310,2026-01-02 06:00:00,Paid Search,2,True,Region_A
311,2026-01-02 00:00:00,Paid Social,1,False,Region_A
311,2026-01-02 06:00:00,Influencer,2,False,Region_A
311,2026-01-02 12:00:00,Organic,3,False,Region_A
311,2026-01-02 18:00:00,Referral,4,True,Region_A
312,2026-01-02 00:00:00,Paid Social,1,False,Region_A
312,2026-01-02 06:00:00,Referral,2,False,Region_A
312,2026-01-02 12:00:00,Direct,3,True,Region_A
313,2026-01-02 00:00:00,Paid Search,1,False,Region_B
313,2026-01-02 06:00:00,Organic,2,True,Region_B
314,2026-01-02 00:00:00,Influencer,1,True,Region_B
315,2026-01-02 00:00:00,Influencer,1,True,Region_A
316,2026-01-02 00:00:00,Paid Search,1,True,Region_B
317,2026-01-02 00:00:00,Paid Search,1,False,Region_A
317,2026-01-02 06:00:00,Direct,2,True,Region_A
318,2026-01-02 00:00:00,Influencer,1,True,Region_B
319,2026-01-02 00:00:00,Influencer,1,False,Region_A
319,2026-01-02 06:00:00,Paid Search,2,True,Region_A
320,2026-01-02 00:00:00,Influencer,1,False,Region_B
320,2026-01-02 06:00:00,Paid Search,2,True,Region_B
321,2026-01-02 00:00:00,Paid Search,1,False,Region_B
321,2026-01-02 06:00:00,Paid Social,2,True,Region_B
322,2026-01-02 00:00:00,Referral,1,False,Region_B
322,2026-01-02 06:00:00,Organic,2,False,Region_B
322,2026-01-02 12:00:00,Paid Social,3,False,Region_B
322,2026-01-02 18:00:00,Direct,4,True,Region_B
323,2026-01-02 00:00:00,Influencer,1,True,Region_B
324,2026-01-02 00:00:00,Influencer,1,False,Region_A
324,2026-01-02 06:00:00,Paid Search,2,False,Region_A
324,2026-01-02 12:00:00,Paid Social,3,True,Region_A
325,2026-01-02 00:00:00,Paid Social,1,False,Region_A
325,2026-01-02 06:00:00,Referral,2,True,Region_A
326,2026-01-02 00:00:00,Referral,1,False,Region_B
326,2026-01-02 06:00:00,Organic,2,True,Region_B
327,2026-01-02 00:00:00,Paid Search,1,False,Region_A
327,2026-01-02 06:00:00,Direct,2,False,Region_A
327,2026-01-02 12:00:00,Direct,3,False,Region_A
327,2026-01-02 18:00:00,Direct,4,True,Region_A
328,2026-01-02 00:00:00,Paid Social,1,False,Region_A
328,2026-01-02 06:00:00,Paid Search,2,True,Region_A
329,2026-01-02 00:00:00,Paid Social,1,True,Region_A
330,2026-01-02 00:00:00,Influencer,1,True,Region_B
331,2026-01-02 00:00:00,Paid Social,1,True,Region_A
332,2026-01-02 00:00:00,Influencer,1,True,Region_B
333,2026-01-02 00:00:00,Paid Social,1,True,Region_A
334,2026-01-02 00:00:00,Influencer,1,False,Region_A
334,2026-01-02 06:00:00,Paid Search,2,True,Region_A
335,2026-01-02 00:00:00,Paid Search,1,False,Region_B
335,2026-01-02 06:00:00,Influencer,2,True,Region_B
336,2026-01-02 00:00:00,Influencer,1,False,Region_A
336,2026-01-02 06:00:00,Direct,2,False,Region_A
336,2026-01-02 12:00:00,Paid Search,3,True,Region_A
337,2026-01-02 00:00:00,Paid Social,1,False,Region_B
337,2026-01-02 06:00:00,Influencer,2,True,Region_B
338,2026-01-02 00:00:00,Paid Social,1,True,Region_B
339,2026-01-02 00:00:00,Influencer,1,True,Region_B
340,2026-01-02 00:00:00,Organic,1,False,Region_A
340,2026-01-02 06:00:00,Paid Search,2,True,Region_A
341,2026-01-02 00:00:00,Influencer,1,False,Region_A
341,2026-01-02 06:00:00,Paid Social,2,False,Region_A
341,2026-01-02 12:00:00,Paid Social,3,False,Region_A
341,2026-01-02 18:00:00,Referral,4,True,Region_A
342,2026-01-02 00:00:00,Referral,1,True,Region_A
343,2026-01-02 00:00:00,Influencer,1,False,Region_B
343,2026-01-02 06:00:00,Referral,2,True,Region_B
344,2026-01-02 00:00:00,Organic,1,True,Region_B
345,2026-01-02 00:00:00,Influencer,1,True,Region_A
346,2026-01-02 00:00:00,Paid Social,1,True,Region_A
347,2026-01-02 00:00:00,Paid Social,1,True,Region_A
348,2026-01-02 00:00:00,Paid Search,1,False,Region_A
348,2026-01-02 06:00:00,Direct,2,True,Region_A
349,2026-01-02 00:00:00,Paid Social,1,False,Region_A
349,2026-01-02 06:00:00,Paid Search,2,True,Region_A
350,2026-01-02 00:00:00,Paid Search,1,True,Region_B
351,2026-01-02 00:00:00,Influencer,1,True,Region_A
352,2026-01-02 00:00:00,Paid Social,1,False,Region_B
352,2026-01-02 06:00:00,Paid Search,2,True,Region_B
353,2026-01-02 00:00:00,Influencer,1,False,Region_A
353,2026-01-02 06:00:00,Paid Social,2,True,Region_A
354,2026-01-02 00:00:00,Paid Search,1,True,Region_A
355,2026-01-02 00:00:00,Influencer,1,False,Region_A
355,2026-01-02 06:00:00,Direct,2,True,Region_A
356,2026-01-02 00:00:00,Paid Social,1,True,Region_A
357,2026-01-02 00:00:00,Paid Search,1,False,Region_A
357,2026-01-02 06:00:00,Paid Search,2,True,Region_A
358,2026-01-02 00:00:00,Referral,1,True,Region_B
359,2026-01-02 00:00:00,Influencer,1,False,Region_A
359,2026-01-02 06:00:00,Influencer,2,False,Region_A
359,2026-01-02 12:00:00,Referral,3,True,Region_A
360,2026-01-03 00:00:00,Influencer,1,True,Region_A
361,2026-01-03 00:00:00,Influencer,1,False,Region_B
361,2026-01-03 06:00:00,Organic,2,False,Region_B
361,2026-01-03 12:00:00,Paid Social,3,True,Region_B
362,2026-01-03 00:00:00,Referral,1,False,Region_B
362,2026-01-03 06:00:00,Referral,2,False,Region_B
362,2026-01-03 12:00:00,Referral,3,False,Region_B
362,2026-01-03 18:00:00,Paid Search,4,True,Region_B
363,2026-01-03 00:00:00,Paid Search,1,False,Region_A
363,2026-01-03 06:00:00,Organic,2,False,Region_A
363,2026-01-03 12:00:00,Referral,3,False,Region_A
363,2026-01-03 18:00:00,Paid Search,4,True,Region_A
364,2026-01-03 00:00:00,Paid Social,1,False,Region_A
364,2026-01-03 06:00:00,Organic,2,True,Region_A
365,2026-01-03 00:00:00,Organic,1,False,Region_A
365,2026-01-03 06:00:00,Paid Search,2,True,Region_A
366,2026-01-03 00:00:00,Paid Social,1,True,Region_B
367,2026-01-03 00:00:00,Paid Social,1,True,Region_A
368,2026-01-03 00:00:00,Influencer,1,True,Region_B
369,2026-01-03 00:00:00,Influencer,1,False,Region_A
369,2026-01-03 06:00:00,Paid Search,2,True,Region_A
370,2026-01-03 00:00:00,Influencer,1,True,Region_B
371,2026-01-03 00:00:00,Influencer,1,False,Region_B
371,2026-01-03 06:00:00,Organic,2,False,Region_B
371,2026-01-03 12:00:00,Paid Search,3,True,Region_B
372,2026-01-03 00:00:00,Paid Social,1,True,Region_B
373,2026-01-03 00:00:00,Paid Search,1,False,Region_A
373,2026-01-03 06:00:00,Organic,2,True,Region_A
374,2026-01-03 00:00:00,Paid Social,1,False,Region_A
374,2026-01-03 06:00:00,Paid Search,2,False,Region_A
374,2026-01-03 12:00:00,Organic,3,True,Region_A
375,2026-01-03 00:00:00,Paid Search,1,False,Region_B
375,2026-01-03 06:00:00,Direct,2,False,Region_B
375,2026-01-03 12:00:00,Paid Social,3,True,Region_B
376,2026-01-03 00:00:00,Influencer,1,False,Region_B
376,2026-01-03 06:00:00,Organic,2,False,Region_B
376,2026-01-03 12:00:00,Influencer,3,True,Region_B
377,2026-01-03 00:00:00,Influencer,1,True,Region_B
378,2026-01-03 00:00:00,Influencer,1,True,Region_A
379,2026-01-03 00:00:00,Paid Social,1,False,Region_A
379,2026-01-03 06:00:00,Paid Social,2,False,Region_A
379,2026-01-03 12:00:00,Paid Search,3,True,Region_A
380,2026-01-03 00:00:00,Influencer,1,True,Region_B
381,2026-01-03 00:00:00,Influencer,1,False,Region_B
381,2026-01-03 06:00:00,Organic,2,True,Region_B
382,2026-01-03 00:00:00,Paid Social,1,False,Region_A
382,2026-01-03 06:00:00,Influencer,2,False,Region_A
382,2026-01-03 12:00:00,Paid Social,3,False,Region_A
382,2026-01-03 18:00:00,Organic,4,True,Region_A
383,2026-01-03 00:00:00,Paid Social,1,False,Region_B
383,2026-01-03 06:00:00,Direct,2,True,Region_B
384,2026-01-03 00:00:00,Paid Search,1,True,Region_B
385,2026-01-03 00:00:00,Paid Search,1,False,Region_B
385,2026-01-03 06:00:00,Referral,2,False,Region_B
385,2026-01-03 12:00:00,Referral,3,True,Region_B
386,2026-01-03 00:00:00,Paid Search,1,False,Region_B
386,2026-01-03 06:00:00,Paid Social,2,False,Region_B
386,2026-01-03 12:00:00,Referral,3,True,Region_B
387,2026-01-03 00:00:00,Paid Social,1,True,Region_B
388,2026-01-03 00:00:00,Influencer,1,True,Region_A
389,2026-01-03 00:00:00,Paid Search,1,False,Region_B
389,2026-01-03 06:00:00,Referral,2,False,Region_B
389,2026-01-03 12:00:00,Paid Search,3,True,Region_B
390,2026-01-03 00:00:00,Paid Social,1,True,Region_B
391,2026-01-03 00:00:00,Paid Search,1,True,Region_A
392,2026-01-03 00:00:00,Paid Social,1,False,Region_B
392,2026-01-03 06:00:00,Influencer,2,False,Region_B
392,2026-01-03 12:00:00,Direct,3,True,Region_B
393,2026-01-03 00:00:00,Influencer,1,False,Region_A
393,2026-01-03 06:00:00,Referral,2,True,Region_A
394,2026-01-03 00:00:00,Paid Social,1,False,Region_A
394,2026-01-03 06:00:00,Influencer,2,False,Region_A
394,2026-01-03 12:00:00,Paid Search,3,False,Region_A
394,2026-01-03 18:00:00,Paid Search,4,True,Region_A
395,2026-01-03 00:00:00,Influencer,1,False,Region_A
395,2026-01-03 06:00:00,Paid Social,2,False,Region_A
395,2026-01-03 12:00:00,Referral,3,False,Region_A
395,2026-01-03 18:00:00,Paid Social,4,True,Region_A
396,2026-01-03 00:00:00,Influencer,1,False,Region_B
396,2026-01-03 06:00:00,Paid Search,2,True,Region_B
397,2026-01-03 00:00:00,Referral,1,True,Region_B
398,2026-01-03 00:00:00,Organic,1,True,Region_B
399,2026-01-03 00:00:00,Paid Social,1,False,Region_A
399,2026-01-03 06:00:00,Influencer,2,True,Region_A
400,2026-01-03 00:00:00,Influencer,1,False,Region_B
400,2026-01-03 06:00:00,Paid Social,2,False,Region_B
400,2026-01-03 12:00:00,Referral,3,False,Region_B
400,2026-01-03 18:00:00,Paid Search,4,True,Region_B
401,2026-01-03 00:00:00,Paid Social,1,False,Region_B
401,2026-01-03 06:00:00,Referral,2,False,Region_B
401,2026-01-03 12:00:00,Referral,3,True,Region_B
402,2026-01-03 00:00:00,Paid Search,1,True,Region_B
403,2026-01-03 00:00:00,Influencer,1,False,Region_B
403,2026-01-03 06:00:00,Paid Social,2,True,Region_B
404,2026-01-03 00:00:00,Paid Search,1,False,Region_B
404,2026-01-03 06:00:00,Paid Social,2,True,Region_B
405,2026-01-03 00:00:00,Paid Social,1,False,Region_A
405,2026-01-03 06:00:00,Paid Search,2,True,Region_A
406,2026-01-03 00:00:00,Paid Social,1,False,Region_B
406,2026-01-03 06:00:00,Referral,2,True,Region_B
407,2026-01-03 00:00:00,Influencer,1,True,Region_A
408,2026-01-03 00:00:00,Paid Social,1,False,Region_B
408,2026-01-03 06:00:00,Referral,2,True,Region_B
409,2026-01-03 00:00:00,Paid Search,1,False,Region_A
409,2026-01-03 06:00:00,Direct,2,True,Region_A
410,2026-01-03 00:00:00,Paid Social,1,True,Region_B
411,2026-01-03 00:00:00,Influencer,1,False,Region_A
411,2026-01-03 06:00:00,Referral,2,False,Region_A
411,2026-01-03 12:00:00,Paid Search,3,True,Region_A
412,2026-01-03 00:00:00,Paid Social,1,False,Region_B
412,2026-01-03 06:00:00,Influencer,2,False,Region_B
412,2026-01-03 12:00:00,Influencer,3,True,Region_B
413,2026-01-03 00:00:00,Paid Social,1,False,Region_A
413,2026-01-03 06:00:00,Referral,2,True,Region_A
414,2026-01-03 00:00:00,Paid Search,1,False,Region_B
414,2026-01-03 06:00:00,Influencer,2,False,Region_B
414,2026-01-03 12:00:00,Referral,3,True,Region_B
415,2026-01-03 00:00:00,Influencer,1,False,Region_B
415,2026-01-03 06:00:00,Direct,2,False,Region_B
415,2026-01-03 12:00:00,Referral,3,True,Region_B
416,2026-01-03 00:00:00,Influencer,1,False,Region_B
416,2026-01-03 06:00:00,Organic,2,False,Region_B
416,2026-01-03 12:00:00,Referral,3,False,Region_B
416,2026-01-03 18:00:00,Referral,4,True,Region_B
417,2026-01-03 00:00:00,Influencer,1,True,Region_B
418,2026-01-03 00:00:00,Paid Social,1,False,Region_A
418,2026-01-03 06:00:00,Influencer,2,False,Region_A
418,2026-01-03 12:00:00,Referral,3,True,Region_A
419,2026-01-03 00:00:00,Paid Social,1,False,Region_B
419,2026-01-03 06:00:00,Referral,2,True,Region_B
420,2026-01-03 00:00:00,Organic,1,False,Region_B
420,2026-01-03 06:00:00,Paid Social,2,False,Region_B
420,2026-01-03 12:00:00,Influencer,3,False,Region_B
420,2026-01-03 18:00:00,Paid Social,4,True,Region_B
421,2026-01-03 00:00:00,Influencer,1,False,Region_A
421,2026-01-03 06:00:00,Influencer,2,False,Region_A
421,2026-01-03 12:00:00,Influencer,3,False,Region_A
421,2026-01-03 18:00:00,Paid Search,4,True,Region_A
422,2026-01-03 00:00:00,Influencer,1,False,Region_B
422,2026-01-03 06:00:00,Influencer,2,False,Region_B
422,2026-01-03 12:00:00,Paid Search,3,True,Region_B
423,2026-01-03 00:00:00,Paid Social,1,False,Region_A
423,2026-01-03 06:00:00,Referral,2,True,Region_A
424,2026-01-03 00:00:00,Influencer,1,True,Region_A
425,2026-01-03 00:00:00,Influencer,1,False,Region_A
425,2026-01-03 06:00:00,Organic,2,False,Region_A
425,2026-01-03 12:00:00,Direct,3,True,Region_A
426,2026-01-03 00:00:00,Influencer,1,True,Region_A
427,2026-01-03 00:00:00,Paid Social,1,False,Region_A
427,2026-01-03 06:00:00,Paid Social,2,True,Region_A
428,2026-01-03 00:00:00,Paid Search,1,False,Region_A
428,2026-01-03 06:00:00,Organic,2,True,Region_A
429,2026-01-03 00:00:00,Influencer,1,False,Region_A
429,2026-01-03 06:00:00,Influencer,2,False,Region_A
429,2026-01-03 12:00:00,Direct,3,True,Region_A
430,2026-01-03 00:00:00,Paid Search,1,True,Region_A
431,2026-01-03 00:00:00,Paid Social,1,True,Region_A
432,2026-01-03 00:00:00,Paid Social,1,False,Region_B
432,2026-01-03 06:00:00,Referral,2,True,Region_B
433,2026-01-03 00:00:00,Influencer,1,True,Region_A
434,2026-01-03 00:00:00,Influencer,1,False,Region_A
434,2026-01-03 06:00:00,Paid Social,2,False,Region_A
434,2026-01-03 12:00:00,Referral,3,True,Region_A
435,2026-01-03 00:00:00,Paid Social,1,False,Region_B
435,2026-01-03 06:00:00,Organic,2,False,Region_B
435,2026-01-03 12:00:00,Direct,3,False,Region_B
435,2026-01-03 18:00:00,Paid Search,4,True,Region_B
436,2026-01-03 00:00:00,Paid Social,1,True,Region_A
